data,eta,prima_dose,seconda_dose,terza_dose,pregressa_infezione,mono_dose
2021-07-19,50-59,9073.0,74559.0,0,1348,280.0
2021-07-19,60-69,4250.0,75797.0,0,911,739.0
2021-07-19,70-79,1956.0,41586.0,0,580,366.0
2021-07-19,80-89,582.0,2247.0,0,213,42.0
2021-07-19,90+,149.0,578.0,0,31,4.0
2021-07-20,12-19,17262.0,23539.0,0,605,63.0
2021-07-20,20-29,30849.0,51857.0,0,1298,581.0
2021-07-20,30-39,24024.0,66118.0,0,1234,581.0
2021-07-20,40-49,19774.0,123658.0,0,1417,492.0
2021-07-20,50-59,10030.0,69805.0,0,1352,362.0
2021-07-20,60-69,4920.0,74684.0,0,951,933.0
2021-07-20,70-79,2445.0,45420.0,0,658,452.0
2021-07-20,80-89,702.0,2307.0,0,215,56.0
2021-07-20,90+,177.0,562.0,0,45,10.0
2021-07-21,12-19,20192.0,25334.0,0,662,51.0
2021-07-21,20-29,34038.0,54612.0,0,1593,844.0
2021-07-21,30-39,27038.0,70164.0,0,1333,1193.0
2021-07-21,40-49,20767.0,111168.0,0,1441,852.0
2021-07-21,50-59,11086.0,66397.0,0,1535,406.0
2021-07-21,60-69,5583.0,85051.0,0,1046,1170.0
2021-07-21,70-79,2627.0,46897.0,0,670,615.0
2021-07-21,80-89,843.0,2472.0,0,220,65.0
2021-07-21,90+,208.0,643.0,0,37,15.0
2021-07-22,12-19,23013.0,29062.0,0,743,42.0
2021-07-22,20-29,37439.0,61057.0,0,1783,618.0
2021-07-22,30-39,30394.0,79631.0,0,1547,683.0
2021-07-22,40-49,20173.0,105307.0,0,1668,558.0
2021-07-22,50-59,11696.0,65855.0,0,1678,436.0
2021-07-22,60-69,5727.0,77058.0,0,1181,1424.0
2021-07-22,70-79,2795.0,53323.0,0,814,750.0
2021-07-22,80-89,955.0,3220.0,0,306,59.0
2021-07-22,90+,272.0,795.0,0,58,17.0
2021-07-23,12-19,28694.0,26204.0,0,893,58.0
2021-07-23,20-29,40751.0,62397.0,0,1887,662.0
2021-07-23,30-39,32682.0,69221.0,0,1711,752.0
2021-07-23,40-49,21147.0,94723.0,0,1798,591.0
2021-07-23,50-59,13109.0,58862.0,0,1840,404.0
2021-07-23,60-69,6467.0,79255.0,0,1251,1379.0
2021-07-23,70-79,3093.0,47253.0,0,748,689.0
2021-07-23,80-89,1007.0,2705.0,0,314,75.0
2021-07-23,90+,217.0,648.0,0,52,10.0
2021-07-24,12-19,17708.0,21072.0,0,526,34.0
2021-07-24,20-29,29575.0,49660.0,0,1312,705.0
2021-07-24,30-39,24771.0,61511.0,0,1140,844.0
2021-07-24,40-49,18412.0,92266.0,0,1202,681.0
2021-07-24,50-59,10968.0,58620.0,0,1300,405.0
2021-07-24,60-69,4992.0,65028.0,0,721,1281.0
2021-07-24,70-79,2330.0,35615.0,0,485,555.0
2021-07-24,80-89,692.0,1930.0,0,158,59.0
2021-07-24,90+,102.0,381.0,0,25,8.0
2021-07-25,12-19,11933.0,17779.0,0,349,38.0
2021-07-25,20-29,20148.0,39755.0,0,842,566.0
2021-07-25,30-39,18861.0,49619.0,0,796,565.0
2021-07-25,40-49,13794.0,68706.0,0,801,430.0
2021-07-25,50-59,7227.0,42410.0,0,787,253.0
2021-07-25,60-69,2867.0,45510.0,0,413,716.0
2021-07-25,70-79,1125.0,22350.0,0,277,284.0
2021-07-25,80-89,341.0,1186.0,0,103,45.0
2021-07-25,90+,61.0,178.0,0,16,11.0
2021-07-26,12-19,27206.0,28128.0,0,795,50.0
2021-07-26,20-29,40223.0,66926.0,0,1631,766.0
2021-07-26,30-39,27383.0,80541.0,0,1272,906.0
2021-07-26,40-49,20725.0,100133.0,0,1353,670.0
2021-07-26,50-59,10575.0,51671.0,0,1206,404.0
2021-07-26,60-69,5339.0,73568.0,0,898,1681.0
2021-07-26,70-79,2508.0,27713.0,0,597,764.0
2021-07-26,80-89,782.0,1749.0,0,201,83.0
2021-07-26,90+,169.0,427.0,0,36,10.0
2021-07-27,12-19,25681.0,31919.0,0,700,72.0
2021-07-27,20-29,37741.0,83389.0,0,1545,1039.0
2021-07-27,30-39,27469.0,80571.0,0,1299,1120.0
2021-07-27,40-49,21715.0,97391.0,0,1315,919.0
2021-07-27,50-59,11897.0,52412.0,0,1296,494.0
2021-07-27,60-69,5728.0,68686.0,0,877,1700.0
2021-07-27,70-79,2701.0,23287.0,0,546,770.0
2021-07-27,80-89,896.0,1905.0,0,217,77.0
2021-07-27,90+,186.0,505.0,0,35,13.0
2021-07-28,12-19,29405.0,28418.0,0,818,91.0
2021-07-28,20-29,43141.0,75929.0,0,1874,1018.0
2021-07-28,30-39,29816.0,80947.0,0,1413,1383.0
2021-07-28,40-49,23357.0,69883.0,0,1528,1006.0
2021-07-28,50-59,13006.0,48279.0,0,1497,544.0
2021-07-28,60-69,5967.0,61092.0,0,1024,2000.0
2021-07-28,70-79,2946.0,24007.0,0,625,752.0
2021-07-28,80-89,1062.0,1880.0,0,294,83.0
2021-07-28,90+,288.0,522.0,0,52,7.0
2021-07-29,12-19,37367.0,28633.0,0,980,59.0
2021-07-29,20-29,46429.0,77845.0,0,1914,809.0
2021-07-29,30-39,33575.0,80211.0,0,1572,840.0
2021-07-29,40-49,25318.0,64263.0,0,1605,708.0
2021-07-29,50-59,15200.0,44826.0,0,1754,469.0
2021-07-29,60-69,6245.0,52226.0,0,1052,1980.0
2021-07-29,70-79,3051.0,21590.0,0,710,892.0
2021-07-29,80-89,1046.0,1940.0,0,245,116.0
2021-07-29,90+,216.0,513.0,0,46,20.0
2021-07-30,12-19,37073.0,26824.0,0,980,49.0
2021-07-30,20-29,50723.0,73103.0,0,2106,861.0
2021-07-30,30-39,35599.0,73060.0,0,1732,1006.0
2021-07-30,40-49,26553.0,59611.0,0,1840,744.0
2021-07-30,50-59,15082.0,43181.0,0,1903,424.0
2021-07-30,60-69,5993.0,47657.0,0,1111,2191.0
2021-07-30,70-79,2884.0,15874.0,0,694,825.0
2021-07-30,80-89,945.0,1767.0,0,211,116.0
2021-07-30,90+,192.0,506.0,0,52,17.0
2021-07-31,12-19,34837.0,23563.0,0,821,24.0
2021-07-31,20-29,37841.0,60754.0,0,1643,456.0
2021-07-31,30-39,29638.0,61970.0,0,1459,548.0
2021-07-31,40-49,23262.0,52912.0,0,1535,418.0
2021-07-31,50-59,12922.0,39284.0,0,1481,282.0
2021-07-31,60-69,4723.0,36782.0,0,787,1769.0
2021-07-31,70-79,1943.0,10360.0,0,450,655.0
2021-07-31,80-89,629.0,1164.0,0,177,77.0
2021-07-31,90+,115.0,272.0,0,28,12.0
2021-08-01,12-19,22924.0,16640.0,0,536,16.0
2021-08-01,20-29,27740.0,37614.0,0,1105,240.0
2021-08-01,30-39,22763.0,45262.0,0,1066,290.0
2021-08-01,40-49,18358.0,35082.0,0,1157,286.0
2021-08-01,50-59,9449.0,26118.0,0,1152,185.0
2021-08-01,60-69,2886.0,23556.0,0,572,1008.0
2021-08-01,70-79,1087.0,5987.0,0,306,326.0
2021-08-01,80-89,347.0,574.0,0,111,26.0
2021-08-01,90+,89.0,130.0,0,6,6.0
2021-08-02,12-19,35576.0,35450.0,0,958,40.0
2021-08-02,20-29,40304.0,69790.0,0,1771,604.0
2021-08-02,30-39,30164.0,80136.0,0,1445,667.0
2021-08-02,40-49,18976.0,56747.0,0,1373,488.0
2021-08-02,50-59,11510.0,38010.0,0,1246,342.0
2021-08-02,60-69,4780.0,40115.0,0,820,1613.0
2021-08-02,70-79,2276.0,11974.0,0,555,625.0
2021-08-02,80-89,755.0,1183.0,0,134,71.0
2021-08-02,90+,155.0,296.0,0,24,6.0
2021-08-03,12-19,33308.0,33759.0,0,872,35.0
2021-08-03,20-29,42221.0,71354.0,0,1793,569.0
2021-08-03,30-39,30106.0,78359.0,0,1410,607.0
2021-08-03,40-49,19054.0,57595.0,0,1346,522.0
2021-08-03,50-59,12538.0,37092.0,0,1433,292.0
2021-08-03,60-69,5455.0,32931.0,0,795,1351.0
2021-08-03,70-79,2460.0,10387.0,0,549,583.0
2021-08-03,80-89,827.0,1358.0,0,164,66.0
2021-08-03,90+,191.0,356.0,0,38,10.0
2021-08-04,12-19,40116.0,32106.0,0,1042,27.0
2021-08-04,20-29,46020.0,82526.0,0,2049,500.0
2021-08-04,30-39,34837.0,62181.0,0,1689,507.0
2021-08-04,40-49,21956.0,52609.0,0,1628,369.0
2021-08-04,50-59,14301.0,34494.0,0,1539,234.0
2021-08-04,60-69,6242.0,34577.0,0,948,1397.0
2021-08-04,70-79,2885.0,10851.0,0,622,587.0
2021-08-04,80-89,978.0,1357.0,0,163,69.0
2021-08-04,90+,210.0,352.0,0,31,5.0
2021-08-05,12-19,41793.0,36132.0,0,1095,19.0
2021-08-05,20-29,46131.0,68493.0,0,1794,354.0
2021-08-05,30-39,33510.0,64083.0,0,1542,387.0
2021-08-05,40-49,23262.0,49975.0,0,1484,289.0
2021-08-05,50-59,15237.0,31308.0,0,1700,186.0
2021-08-05,60-69,6054.0,29876.0,0,1031,1534.0
2021-08-05,70-79,2832.0,10732.0,0,601,657.0
2021-08-05,80-89,1039.0,1437.0,0,198,94.0
2021-08-05,90+,267.0,419.0,0,44,15.0
2021-08-06,12-19,43578.0,33173.0,0,1112,27.0
2021-08-06,20-29,45905.0,59969.0,0,1861,661.0
2021-08-06,30-39,34948.0,53877.0,0,1524,692.0
2021-08-06,40-49,26578.0,43228.0,0,1774,462.0
2021-08-06,50-59,18321.0,27520.0,0,1875,296.0
2021-08-06,60-69,6864.0,31416.0,0,1063,1685.0
2021-08-06,70-79,2941.0,9287.0,0,670,660.0
2021-08-06,80-89,1032.0,1271.0,0,241,67.0
2021-08-06,90+,227.0,324.0,0,35,13.0
2021-08-07,12-19,36888.0,25697.0,0,982,19.0
2021-08-07,20-29,35388.0,45006.0,0,1420,311.0
2021-08-07,30-39,28472.0,40860.0,0,1256,377.0
2021-08-07,40-49,22287.0,32879.0,0,1373,309.0
2021-08-07,50-59,15275.0,24089.0,0,1505,212.0
2021-08-07,60-69,5384.0,23831.0,0,806,1344.0
2021-08-07,70-79,2090.0,5796.0,0,483,505.0
2021-08-07,80-89,674.0,800.0,0,141,58.0
2021-08-07,90+,97.0,149.0,0,14,6.0
2021-08-08,12-19,27360.0,22788.0,0,699,11.0
2021-08-08,20-29,27604.0,42278.0,0,993,142.0
2021-08-08,30-39,20259.0,31799.0,0,861,168.0
2021-08-08,40-49,15913.0,21556.0,0,894,178.0
2021-08-08,50-59,10702.0,16193.0,0,986,112.0
2021-08-08,60-69,3234.0,14875.0,0,418,659.0
2021-08-08,70-79,1208.0,3073.0,0,256,274.0
2021-08-08,80-89,367.0,484.0,0,67,27.0
2021-08-08,90+,48.0,86.0,0,7,4.0
2021-08-09,12-19,45734.0,34641.0,0,1325,38.0
2021-08-09,20-29,42235.0,64264.0,0,1976,397.0
2021-08-09,30-39,31969.0,46295.0,0,1525,357.0
2021-08-09,40-49,25627.0,32546.0,0,1772,223.0
2021-08-09,50-59,17703.0,25979.0,0,1914,160.0
2021-08-09,60-69,6550.0,21249.0,0,1079,1646.0
2021-08-09,70-79,2896.0,7574.0,0,684,619.0
2021-08-09,80-89,902.0,1235.0,0,228,72.0
2021-08-09,90+,172.0,293.0,0,39,8.0
2021-08-10,12-19,47466.0,30150.0,0,1408,27.0
2021-08-10,20-29,39875.0,52581.0,0,1784,437.0
2021-08-10,30-39,32006.0,40593.0,0,1589,587.0
2021-08-10,40-49,24409.0,29165.0,0,1710,478.0
2021-08-10,50-59,17635.0,24531.0,0,1918,292.0
2021-08-10,60-69,6961.0,20160.0,0,1208,1233.0
2021-08-10,70-79,3147.0,6531.0,0,789,472.0
2021-08-10,80-89,1096.0,1340.0,0,253,61.0
2021-08-10,90+,264.0,286.0,0,36,6.0
2021-08-11,12-19,45144.0,28312.0,0,1281,36.0
2021-08-11,20-29,37141.0,50434.0,0,1776,668.0
2021-08-11,30-39,31066.0,37212.0,0,1554,822.0
2021-08-11,40-49,24456.0,27824.0,0,1745,563.0
2021-08-11,50-59,17034.0,23298.0,0,1877,270.0
2021-08-11,60-69,6662.0,18204.0,0,1021,1219.0
2021-08-11,70-79,2855.0,7028.0,0,658,449.0
2021-08-11,80-89,987.0,1249.0,0,235,71.0
2021-08-11,90+,216.0,282.0,0,28,8.0
2021-08-12,12-19,46015.0,24739.0,0,1395,37.0
2021-08-12,20-29,36931.0,42765.0,0,1705,482.0
2021-08-12,30-39,32081.0,30712.0,0,1662,610.0
2021-08-12,40-49,26104.0,23482.0,0,1883,388.0
2021-08-12,50-59,18866.0,21752.0,0,2159,233.0
2021-08-12,60-69,6895.0,16997.0,0,1225,1303.0
2021-08-12,70-79,3028.0,6096.0,0,804,528.0
2021-08-12,80-89,1052.0,1306.0,0,257,66.0
2021-08-12,90+,245.0,327.0,0,40,7.0
2021-08-13,12-19,38291.0,25447.0,0,1045,27.0
2021-08-13,20-29,31313.0,35390.0,0,1427,347.0
2021-08-13,30-39,28479.0,26562.0,0,1410,457.0
2021-08-13,40-49,24040.0,21884.0,0,1650,344.0
2021-08-13,50-59,17051.0,20402.0,0,1791,231.0
2021-08-13,60-69,5852.0,13085.0,0,964,999.0
2021-08-13,70-79,2438.0,4596.0,0,565,370.0
2021-08-13,80-89,836.0,1130.0,0,242,51.0
2021-08-13,90+,206.0,279.0,0,30,13.0
2021-08-14,12-19,16064.0,8958.0,0,497,5.0
2021-08-14,20-29,12772.0,14032.0,0,569,151.0
2021-08-14,30-39,12270.0,13705.0,0,565,154.0
2021-08-14,40-49,11107.0,10622.0,0,691,84.0
2021-08-14,50-59,7308.0,11498.0,0,659,72.0
2021-08-14,60-69,2070.0,5168.0,0,262,385.0
2021-08-14,70-79,839.0,1801.0,0,149,163.0
2021-08-14,80-89,271.0,307.0,0,59,18.0
2021-08-14,90+,46.0,53.0,0,5,1.0
2021-08-15,12-19,5968.0,2607.0,0,164,0.0
2021-08-15,20-29,5705.0,4613.0,0,232,91.0
2021-08-15,30-39,5805.0,5944.0,0,240,120.0
2021-08-15,40-49,4515.0,5368.0,0,256,75.0
2021-08-15,50-59,3273.0,4843.0,0,255,54.0
2021-08-15,60-69,912.0,2328.0,0,115,136.0
2021-08-15,70-79,328.0,557.0,0,74,40.0
2021-08-15,80-89,102.0,85.0,0,28,5.0
2021-08-15,90+,15.0,13.0,0,2,2.0
2021-08-16,12-19,37924.0,17600.0,0,1075,7.0
2021-08-16,20-29,22113.0,26649.0,0,1215,163.0
2021-08-16,30-39,21529.0,20333.0,0,1158,189.0
2021-08-16,40-49,18015.0,20551.0,0,1358,152.0
2021-08-16,50-59,13263.0,12296.0,0,1462,108.0
2021-08-16,60-69,4921.0,12668.0,0,884,931.0
2021-08-16,70-79,1983.0,3714.0,0,498,449.0
2021-08-16,80-89,712.0,823.0,0,185,36.0
2021-08-16,90+,113.0,147.0,0,17,3.0
2021-08-17,12-19,36210.0,18058.0,0,1045,18.0
2021-08-17,20-29,24500.0,31760.0,0,1272,474.0
2021-08-17,30-39,21846.0,24761.0,0,1129,593.0
2021-08-17,40-49,18415.0,23237.0,0,1361,425.0
2021-08-17,50-59,13040.0,12649.0,0,1467,238.0
2021-08-17,60-69,5203.0,13912.0,0,856,1147.0
2021-08-17,70-79,2244.0,3857.0,0,486,490.0
2021-08-17,80-89,734.0,878.0,0,197,49.0
2021-08-17,90+,155.0,187.0,0,18,4.0
2021-08-18,12-19,38490.0,18357.0,0,1167,29.0
2021-08-18,20-29,25427.0,30284.0,0,1399,536.0
2021-08-18,30-39,23149.0,23315.0,0,1263,560.0
2021-08-18,40-49,20314.0,24382.0,0,1519,360.0
2021-08-18,50-59,14492.0,13580.0,0,1630,205.0
2021-08-18,60-69,5815.0,12881.0,0,996,1393.0
2021-08-18,70-79,2589.0,4720.0,0,609,482.0
2021-08-18,80-89,877.0,1054.0,0,215,35.0
2021-08-18,90+,176.0,261.0,0,32,7.0
2021-08-19,12-19,33594.0,18253.0,0,1038,34.0
2021-08-19,20-29,22530.0,28972.0,0,1183,458.0
2021-08-19,30-39,21137.0,24019.0,0,1187,417.0
2021-08-19,40-49,18183.0,21625.0,0,1430,306.0
2021-08-19,50-59,13689.0,11985.0,0,1555,202.0
2021-08-19,60-69,5274.0,13699.0,0,870,1264.0
2021-08-19,70-79,2423.0,5027.0,0,530,527.0
2021-08-19,80-89,889.0,1067.0,0,225,62.0
2021-08-19,90+,194.0,250.0,0,31,4.0
2021-08-20,12-19,29870.0,16926.0,0,950,19.0
2021-08-20,20-29,20039.0,30946.0,0,1175,497.0
2021-08-20,30-39,20017.0,25066.0,0,1141,399.0
2021-08-20,40-49,16904.0,22117.0,0,1412,266.0
2021-08-20,50-59,12976.0,12621.0,0,1557,148.0
2021-08-20,60-69,5046.0,10924.0,0,863,804.0
2021-08-20,70-79,2250.0,4116.0,0,516,346.0
2021-08-20,80-89,835.0,931.0,0,164,38.0
2021-08-20,90+,146.0,223.0,0,22,8.0
2021-08-21,12-19,20065.0,10462.0,0,669,14.0
2021-08-21,20-29,13348.0,20395.0,0,794,203.0
2021-08-21,30-39,13841.0,16517.0,0,787,234.0
2021-08-21,40-49,12234.0,16635.0,0,974,199.0
2021-08-21,50-59,8942.0,8861.0,0,1115,129.0
2021-08-21,60-69,3090.0,7271.0,0,562,489.0
2021-08-21,70-79,1358.0,2364.0,0,327,195.0
2021-08-21,80-89,474.0,539.0,0,89,23.0
2021-08-21,90+,88.0,126.0,0,14,6.0
2021-08-22,12-19,14106.0,8398.0,0,459,14.0
2021-08-22,20-29,8323.0,17196.0,0,462,278.0
2021-08-22,30-39,8203.0,14073.0,0,428,338.0
2021-08-22,40-49,7139.0,14937.0,0,590,230.0
2021-08-22,50-59,4945.0,7415.0,0,610,123.0
2021-08-22,60-69,1641.0,4530.0,0,298,410.0
2021-08-22,70-79,608.0,1307.0,0,148,174.0
2021-08-22,80-89,224.0,296.0,0,75,11.0
2021-08-22,90+,36.0,40.0,0,6,4.0
2021-08-23,12-19,43635.0,28409.0,0,1663,35.0
2021-08-23,20-29,24137.0,45300.0,0,1867,655.0
2021-08-23,30-39,22837.0,32841.0,0,1690,745.0
2021-08-23,40-49,19688.0,28145.0,0,2101,511.0
2021-08-23,50-59,14392.0,22873.0,0,2471,292.0
2021-08-23,60-69,5928.0,12702.0,0,1303,1000.0
2021-08-23,70-79,2629.0,5174.0,0,798,427.0
2021-08-23,80-89,922.0,1186.0,0,251,39.0
2021-08-23,90+,194.0,243.0,0,29,5.0
2021-08-24,12-19,40182.0,26404.0,0,1523,20.0
2021-08-24,20-29,22440.0,39341.0,0,1662,353.0
2021-08-24,30-39,21079.0,29624.0,0,1571,423.0
2021-08-24,40-49,18504.0,26460.0,0,2139,339.0
2021-08-24,50-59,13338.0,18867.0,0,2297,222.0
2021-08-24,60-69,5288.0,10064.0,0,1304,839.0
2021-08-24,70-79,2507.0,4641.0,0,709,454.0
2021-08-24,80-89,948.0,1229.0,0,322,52.0
2021-08-24,90+,181.0,266.0,0,35,6.0
2021-08-25,12-19,35119.0,32244.0,0,1357,21.0
2021-08-25,20-29,21341.0,44651.0,0,1599,434.0
2021-08-25,30-39,20191.0,34800.0,0,1531,540.0
2021-08-25,40-49,18494.0,29062.0,0,2063,390.0
2021-08-25,50-59,13749.0,19733.0,0,2266,278.0
2021-08-25,60-69,5680.0,10300.0,0,1164,917.0
2021-08-25,70-79,2609.0,4746.0,0,776,400.0
2021-08-25,80-89,1055.0,1373.0,0,286,40.0
2021-08-25,90+,215.0,275.0,0,42,5.0
2021-08-26,12-19,33255.0,33902.0,0,1329,37.0
2021-08-26,20-29,19131.0,43212.0,0,1563,467.0
2021-08-26,30-39,18909.0,33943.0,0,1467,445.0
2021-08-26,40-49,16798.0,27278.0,0,1895,322.0
2021-08-26,50-59,12901.0,17880.0,0,2118,227.0
2021-08-26,60-69,5344.0,9922.0,0,1211,845.0
2021-08-26,70-79,2659.0,4560.0,0,688,375.0
2021-08-26,80-89,954.0,1358.0,0,269,51.0
2021-08-26,90+,204.0,294.0,0,30,13.0
2021-08-27,12-19,30067.0,35157.0,0,1169,21.0
2021-08-27,20-29,18550.0,48261.0,0,1484,465.0
2021-08-27,30-39,18817.0,37296.0,0,1433,507.0
2021-08-27,40-49,16705.0,29970.0,0,1818,350.0
2021-08-27,50-59,12541.0,18924.0,0,1940,195.0
2021-08-27,60-69,5209.0,10131.0,0,1147,628.0
2021-08-27,70-79,2420.0,4509.0,0,631,268.0
2021-08-27,80-89,921.0,1290.0,0,238,37.0
2021-08-27,90+,213.0,253.0,0,34,7.0
2021-08-28,12-19,25792.0,26874.0,0,1005,21.0
2021-08-28,20-29,14544.0,33452.0,0,1058,239.0
2021-08-28,30-39,15852.0,28668.0,0,1166,232.0
2021-08-28,40-49,14685.0,24732.0,0,1670,208.0
2021-08-28,50-59,10475.0,15420.0,0,1700,139.0
2021-08-28,60-69,3764.0,7096.0,0,754,427.0
2021-08-28,70-79,1595.0,3077.0,0,403,175.0
2021-08-28,80-89,576.0,858.0,0,138,39.0
2021-08-28,90+,113.0,111.0,0,6,3.0
2021-08-29,12-19,20410.0,20555.0,0,757,10.0
2021-08-29,20-29,10635.0,22630.0,0,745,153.0
2021-08-29,30-39,11177.0,20885.0,0,791,205.0
2021-08-29,40-49,9768.0,18420.0,0,1099,159.0
2021-08-29,50-59,6796.0,10208.0,0,1091,86.0
2021-08-29,60-69,2237.0,4133.0,0,454,193.0
2021-08-29,70-79,905.0,1522.0,0,217,62.0
2021-08-29,80-89,343.0,533.0,0,76,13.0
2021-08-29,90+,69.0,86.0,0,9,1.0
2021-08-30,12-19,43256.0,44896.0,0,1730,23.0
2021-08-30,20-29,24291.0,51522.0,0,1983,282.0
2021-08-30,30-39,24837.0,41580.0,0,1981,344.0
2021-08-30,40-49,22435.0,33383.0,0,2670,244.0
2021-08-30,50-59,16004.0,20553.0,0,2926,170.0
2021-08-30,60-69,6466.0,11075.0,0,1645,927.0
2021-08-30,70-79,2989.0,4961.0,0,934,350.0
2021-08-30,80-89,1001.0,1372.0,0,314,35.0
2021-08-30,90+,215.0,237.0,0,36,5.0
2021-08-31,12-19,41469.0,40457.0,0,1631,20.0
2021-08-31,20-29,21923.0,49983.0,0,1876,324.0
2021-08-31,30-39,21975.0,37697.0,0,1716,399.0
2021-08-31,40-49,19959.0,30487.0,0,2333,326.0
2021-08-31,50-59,14632.0,19367.0,0,2508,223.0
2021-08-31,60-69,6008.0,9904.0,0,1329,645.0
2021-08-31,70-79,2800.0,4929.0,0,874,325.0
2021-08-31,80-89,1031.0,1472.0,0,273,38.0
2021-08-31,90+,222.0,315.0,0,33,5.0
2021-09-01,12-19,39435.0,41708.0,0,1622,9.0
2021-09-01,20-29,20434.0,48795.0,0,1684,269.0
2021-09-01,30-39,20362.0,36095.0,0,1641,310.0
2021-09-01,40-49,18551.0,29988.0,0,2117,258.0
2021-09-01,50-59,13707.0,18816.0,0,2221,206.0
2021-09-01,60-69,5872.0,10199.0,0,1318,541.0
2021-09-01,70-79,2794.0,4942.0,0,872,231.0
2021-09-01,80-89,994.0,1401.0,0,253,43.0
2021-09-01,90+,217.0,279.0,0,34,3.0
2021-09-02,12-19,33687.0,41296.0,0,1328,24.0
2021-09-02,20-29,18248.0,48074.0,0,1532,338.0
2021-09-02,30-39,18204.0,37157.0,0,1393,389.0
2021-09-02,40-49,16998.0,28221.0,0,1971,312.0
2021-09-02,50-59,12531.0,18990.0,0,2190,230.0
2021-09-02,60-69,5608.0,9833.0,0,1200,749.0
2021-09-02,70-79,2703.0,4603.0,0,711,357.0
2021-09-02,80-89,976.0,1428.0,0,234,29.0
2021-09-02,90+,242.0,327.0,0,42,9.0
2021-09-03,12-19,31906.0,41614.0,0,1357,25.0
2021-09-03,20-29,17279.0,47791.0,0,1381,238.0
2021-09-03,30-39,18100.0,37488.0,0,1395,335.0
2021-09-03,40-49,16548.0,29235.0,0,2019,243.0
2021-09-03,50-59,12347.0,19638.0,0,2165,222.0
2021-09-03,60-69,5279.0,9398.0,0,1179,457.0
2021-09-03,70-79,2732.0,4407.0,0,743,185.0
2021-09-03,80-89,1055.0,1314.0,0,207,25.0
2021-09-03,90+,225.0,278.0,0,21,3.0
2021-09-04,12-19,27736.0,28216.0,0,1205,2.0
2021-09-04,20-29,14187.0,30497.0,0,1296,84.0
2021-09-04,30-39,16265.0,26381.0,0,1398,136.0
2021-09-04,40-49,14551.0,22819.0,0,1855,128.0
2021-09-04,50-59,10514.0,13746.0,0,1992,104.0
2021-09-04,60-69,4039.0,6093.0,0,930,433.0
2021-09-04,70-79,1764.0,2711.0,0,511,189.0
2021-09-04,80-89,645.0,768.0,0,144,29.0
2021-09-04,90+,98.0,120.0,0,16,6.0
2021-09-05,12-19,17724.0,18796.0,0,773,8.0
2021-09-05,20-29,9220.0,21197.0,0,681,99.0
2021-09-05,30-39,9929.0,18268.0,0,733,105.0
2021-09-05,40-49,9163.0,15407.0,0,1022,79.0
2021-09-05,50-59,6176.0,8984.0,0,1173,65.0
2021-09-05,60-69,2158.0,3258.0,0,450,187.0
2021-09-05,70-79,916.0,1408.0,0,263,72.0
2021-09-05,80-89,300.0,433.0,0,112,6.0
2021-09-05,90+,49.0,44.0,0,2,1.0
2021-09-06,12-19,32980.0,48148.0,0,1569,15.0
2021-09-06,20-29,15562.0,44874.0,0,1416,291.0
2021-09-06,30-39,15812.0,37302.0,0,1377,348.0
2021-09-06,40-49,14248.0,30974.0,0,1775,216.0
2021-09-06,50-59,10166.0,18707.0,0,1889,142.0
2021-09-06,60-69,4693.0,8216.0,0,1093,394.0
2021-09-06,70-79,2403.0,3871.0,0,715,168.0
2021-09-06,80-89,864.0,1212.0,0,194,26.0
2021-09-06,90+,170.0,232.0,0,28,2.0
2021-09-07,12-19,28581.0,50661.0,0,1384,57.0
2021-09-07,20-29,14016.0,45847.0,0,1324,326.0
2021-09-07,30-39,14128.0,36593.0,0,1211,248.0
2021-09-07,40-49,12959.0,30119.0,0,1623,194.0
2021-09-07,50-59,9551.0,19112.0,0,1648,122.0
2021-09-07,60-69,4582.0,8159.0,0,1016,414.0
2021-09-07,70-79,2430.0,3960.0,0,678,178.0
2021-09-07,80-89,944.0,1270.0,0,190,23.0
2021-09-07,90+,192.0,242.0,0,33,5.0
2021-09-08,12-19,26690.0,48577.0,0,1321,17.0
2021-09-08,20-29,13313.0,43353.0,0,1221,297.0
2021-09-08,30-39,13979.0,34988.0,0,1250,303.0
2021-09-08,40-49,12778.0,28996.0,0,1600,177.0
2021-09-08,50-59,9337.0,18441.0,0,1719,152.0
2021-09-08,60-69,4534.0,8056.0,0,1055,423.0
2021-09-08,70-79,2460.0,3875.0,0,669,180.0
2021-09-08,80-89,952.0,1227.0,0,196,32.0
2021-09-08,90+,202.0,274.0,0,31,7.0
2021-09-09,12-19,24445.0,52034.0,0,1306,26.0
2021-09-09,20-29,12330.0,45432.0,0,1187,272.0
2021-09-09,30-39,12497.0,37001.0,0,1128,229.0
2021-09-09,40-49,11647.0,31982.0,0,1578,218.0
2021-09-09,50-59,8665.0,20726.0,0,1718,184.0
2021-09-09,60-69,4206.0,8457.0,0,1041,358.0
2021-09-09,70-79,2399.0,4063.0,0,640,145.0
2021-09-09,80-89,993.0,1372.0,0,198,31.0
2021-09-09,90+,282.0,285.0,0,23,6.0
2021-09-10,12-19,22660.0,51929.0,0,1221,16.0
2021-09-10,20-29,11863.0,42162.0,0,1207,133.0
2021-09-10,30-39,13059.0,35960.0,0,1207,154.0
2021-09-10,40-49,11906.0,32202.0,0,1718,131.0
2021-09-10,50-59,9115.0,21409.0,0,1840,96.0
2021-09-10,60-69,4206.0,8708.0,0,1067,309.0
