data,prima_dose,seconda_dose,terza_dose,pregressa_infezione,mono_dose,prima_dose_tot,seconda_dose_tot,terza_dose_tot,mono_dose_tot,pregressa_infezione_tot
2022-11-08,335.0,266.0,4266.0,4.0,0.0,47325099.0,50004105.0,40314549.0,1508432.0,2050846.0
2022-11-09,199.0,205.0,4343.0,8.0,1.0,47325298.0,50004310.0,40318892.0,1508433.0,2050854.0
2022-11-10,253.0,184.0,4612.0,3.0,0.0,47325551.0,50004494.0,40323504.0,1508433.0,2050857.0
2022-11-11,218.0,197.0,4243.0,11.0,0.0,47325769.0,50004691.0,40327747.0,1508433.0,2050868.0
2022-11-12,142.0,161.0,2392.0,4.0,0.0,47325911.0,50004852.0,40330139.0,1508433.0,2050872.0
2022-11-13,6.0,7.0,338.0,0.0,0.0,47325917.0,50004859.0,40330477.0,1508433.0,2050872.0
2022-11-14,163.0,152.0,2852.0,7.0,0.0,47326080.0,50005011.0,40333329.0,1508433.0,2050879.0
2022-11-15,212.0,205.0,3756.0,9.0,0.0,47326292.0,50005216.0,40337085.0,1508433.0,2050888.0
2022-11-16,259.0,217.0,4014.0,7.0,0.0,47326551.0,50005433.0,40341099.0,1508433.0,2050895.0
2022-11-17,268.0,198.0,4124.0,14.0,0.0,47326819.0,50005631.0,40345223.0,1508433.0,2050909.0
2022-11-18,202.0,251.0,4053.0,16.0,0.0,47327021.0,50005882.0,40349276.0,1508433.0,2050925.0
2022-11-19,105.0,112.0,2096.0,8.0,0.0,47327126.0,50005994.0,40351372.0,1508433.0,2050933.0
2022-11-20,7.0,24.0,319.0,1.0,0.0,47327133.0,50006018.0,40351691.0,1508433.0,2050934.0
2022-11-21,150.0,118.0,2628.0,7.0,0.0,47327283.0,50006136.0,40354319.0,1508433.0,2050941.0
2022-11-22,166.0,143.0,3231.0,8.0,0.0,47327449.0,50006279.0,40357550.0,1508433.0,2050949.0
2022-11-23,217.0,193.0,3650.0,8.0,0.0,47327666.0,50006472.0,40361200.0,1508433.0,2050957.0
2022-11-24,189.0,162.0,3857.0,8.0,0.0,47327855.0,50006634.0,40365057.0,1508433.0,2050965.0
2022-11-25,189.0,186.0,3788.0,10.0,0.0,47328044.0,50006820.0,40368845.0,1508433.0,2050975.0
2022-11-26,122.0,135.0,2101.0,12.0,0.0,47328166.0,50006955.0,40370946.0,1508433.0,2050987.0
2022-11-27,23.0,22.0,357.0,0.0,0.0,47328189.0,50006977.0,40371303.0,1508433.0,2050987.0
2022-11-28,162.0,184.0,2699.0,9.0,0.0,47328351.0,50007161.0,40374002.0,1508433.0,2050996.0
2022-11-29,245.0,257.0,3249.0,13.0,0.0,47328596.0,50007418.0,40377251.0,1508433.0,2051009.0
2022-11-30,208.0,182.0,3753.0,10.0,0.0,47328804.0,50007600.0,40381004.0,1508433.0,2051019.0
2022-12-01,166.0,153.0,3641.0,4.0,0.0,47328970.0,50007753.0,40384645.0,1508433.0,2051023.0
2022-12-02,233.0,166.0,3540.0,14.0,0.0,47329203.0,50007919.0,40388185.0,1508433.0,2051037.0
2022-12-03,129.0,105.0,2009.0,3.0,0.0,47329332.0,50008024.0,40390194.0,1508433.0,2051040.0
2022-12-04,3.0,6.0,291.0,0.0,0.0,47329335.0,50008030.0,40390485.0,1508433.0,2051040.0
2022-12-05,191.0,130.0,2878.0,8.0,0.0,47329526.0,50008160.0,40393363.0,1508433.0,2051048.0
2022-12-06,187.0,179.0,3675.0,11.0,0.0,47329713.0,50008339.0,40397038.0,1508433.0,2051059.0
2022-12-07,209.0,137.0,3146.0,7.0,0.0,47329922.0,50008476.0,40400184.0,1508433.0,2051066.0
2022-12-08,4.0,8.0,174.0,0.0,0.0,47329926.0,50008484.0,40400358.0,1508433.0,2051066.0
2022-12-09,172.0,169.0,3049.0,8.0,0.0,47330098.0,50008653.0,40403407.0,1508433.0,2051074.0
2022-12-10,62.0,71.0,1605.0,1.0,0.0,47330160.0,50008724.0,40405012.0,1508433.0,2051075.0
2022-12-11,9.0,7.0,194.0,0.0,0.0,47330169.0,50008731.0,40405206.0,1508433.0,2051075.0
2022-12-12,117.0,174.0,2545.0,4.0,0.0,47330286.0,50008905.0,40407751.0,1508433.0,2051079.0
2022-12-13,238.0,255.0,3061.0,3.0,0.0,47330524.0,50009160.0,40410812.0,1508433.0,2051082.0
2022-12-14,184.0,230.0,3247.0,6.0,0.0,47330708.0,50009390.0,40414059.0,1508433.0,2051088.0
2022-12-15,193.0,209.0,3313.0,10.0,0.0,47330901.0,50009599.0,40417372.0,1508433.0,2051098.0
2022-12-16,157.0,165.0,3236.0,8.0,0.0,47331058.0,50009764.0,40420608.0,1508433.0,2051106.0
2022-12-17,92.0,95.0,1694.0,2.0,0.0,47331150.0,50009859.0,40422302.0,1508433.0,2051108.0
2022-12-18,13.0,10.0,272.0,1.0,0.0,47331163.0,50009869.0,40422574.0,1508433.0,2051109.0
2022-12-19,138.0,152.0,2180.0,9.0,0.0,47331301.0,50010021.0,40424754.0,1508433.0,2051118.0
2022-12-20,159.0,217.0,2545.0,8.0,0.0,47331460.0,50010238.0,40427299.0,1508433.0,2051126.0
2022-12-21,132.0,163.0,2262.0,4.0,0.0,47331592.0,50010401.0,40429561.0,1508433.0,2051130.0
2022-12-22,118.0,139.0,1880.0,5.0,0.0,47331710.0,50010540.0,40431441.0,1508433.0,2051135.0
2022-12-23,120.0,156.0,1230.0,8.0,0.0,47331830.0,50010696.0,40432671.0,1508433.0,2051143.0
2022-12-24,39.0,33.0,162.0,1.0,1.0,47331869.0,50010729.0,40432833.0,1508434.0,2051144.0
2022-12-25,0.0,0.0,6.0,0.0,0.0,47331869.0,50010729.0,40432839.0,1508434.0,2051144.0
2022-12-26,1.0,6.0,42.0,0.0,0.0,47331870.0,50010735.0,40432881.0,1508434.0,2051144.0
2022-12-27,145.0,134.0,1568.0,4.0,0.0,47332015.0,50010869.0,40434449.0,1508434.0,2051148.0
2022-12-28,124.0,138.0,1791.0,1.0,0.0,47332139.0,50011007.0,40436240.0,1508434.0,2051149.0
2022-12-29,151.0,94.0,1725.0,1.0,0.0,47332290.0,50011101.0,40437965.0,1508434.0,2051150.0
2022-12-30,104.0,116.0,1626.0,3.0,0.0,47332394.0,50011217.0,40439591.0,1508434.0,2051153.0
2022-12-31,12.0,21.0,275.0,0.0,0.0,47332406.0,50011238.0,40439866.0,1508434.0,2051153.0
2023-01-01,0.0,0.0,6.0,0.0,0.0,47332406.0,50011238.0,40439872.0,1508434.0,2051153.0
2023-01-02,67.0,48.0,1133.0,2.0,0.0,47332473.0,50011286.0,40441005.0,1508434.0,2051155.0
2023-01-03,172.0,99.0,1915.0,6.0,0.0,47332645.0,50011385.0,40442920.0,1508434.0,2051161.0
2023-01-04,155.0,113.0,2034.0,5.0,0.0,47332800.0,50011498.0,40444954.0,1508434.0,2051166.0
2023-01-05,157.0,106.0,1921.0,6.0,0.0,47332957.0,50011604.0,40446875.0,1508434.0,2051172.0
2023-01-06,4.0,0.0,70.0,0.0,0.0,47332961.0,50011604.0,40446945.0,1508434.0,2051172.0
2023-01-07,97.0,53.0,691.0,2.0,1.0,47333058.0,50011657.0,40447636.0,1508435.0,2051174.0
2023-01-08,3.0,2.0,98.0,0.0,0.0,47333061.0,50011659.0,40447734.0,1508435.0,2051174.0
2023-01-09,136.0,129.0,1445.0,6.0,0.0,47333197.0,50011788.0,40449179.0,1508435.0,2051180.0
2023-01-10,130.0,130.0,1810.0,4.0,0.0,47333327.0,50011918.0,40450989.0,1508435.0,2051184.0
2023-01-11,211.0,119.0,1783.0,2.0,0.0,47333538.0,50012037.0,40452772.0,1508435.0,2051186.0
2023-01-12,177.0,125.0,2033.0,7.0,0.0,47333715.0,50012162.0,40454805.0,1508435.0,2051193.0
2023-01-13,152.0,111.0,1907.0,9.0,1.0,47333867.0,50012273.0,40456712.0,1508436.0,2051202.0
2023-01-14,154.0,67.0,1002.0,3.0,0.0,47334021.0,50012340.0,40457714.0,1508436.0,2051205.0
2023-01-15,3.0,1.0,67.0,0.0,0.0,47334024.0,50012341.0,40457781.0,1508436.0,2051205.0
2023-01-16,86.0,39.0,1170.0,5.0,0.0,47334110.0,50012380.0,40458951.0,1508436.0,2051210.0
2023-01-17,152.0,110.0,1330.0,1.0,0.0,47334262.0,50012490.0,40460281.0,1508436.0,2051211.0
2023-01-18,161.0,81.0,1452.0,7.0,0.0,47334423.0,50012571.0,40461733.0,1508436.0,2051218.0
2023-01-19,137.0,114.0,1641.0,10.0,0.0,47334560.0,50012685.0,40463374.0,1508436.0,2051228.0
2023-01-20,165.0,168.0,1435.0,5.0,0.0,47334725.0,50012853.0,40464809.0,1508436.0,2051233.0
2023-01-21,85.0,50.0,704.0,2.0,0.0,47334810.0,50012903.0,40465513.0,1508436.0,2051235.0
2023-01-22,3.0,2.0,57.0,0.0,0.0,47334813.0,50012905.0,40465570.0,1508436.0,2051235.0
2023-01-23,79.0,79.0,789.0,3.0,0.0,47334892.0,50012984.0,40466359.0,1508436.0,2051238.0
2023-01-24,150.0,118.0,1212.0,1.0,0.0,47335042.0,50013102.0,40467571.0,1508436.0,2051239.0
2023-01-25,152.0,103.0,1133.0,3.0,0.0,47335194.0,50013205.0,40468704.0,1508436.0,2051242.0
2023-01-26,154.0,118.0,1160.0,5.0,0.0,47335348.0,50013323.0,40469864.0,1508436.0,2051247.0
2023-01-27,98.0,63.0,1076.0,4.0,0.0,47335446.0,50013386.0,40470940.0,1508436.0,2051251.0
2023-01-28,59.0,130.0,518.0,2.0,0.0,47335505.0,50013516.0,40471458.0,1508436.0,2051253.0
2023-01-29,2.0,6.0,52.0,0.0,0.0,47335507.0,50013522.0,40471510.0,1508436.0,2051253.0
2023-01-30,75.0,61.0,616.0,1.0,0.0,47335582.0,50013583.0,40472126.0,1508436.0,2051254.0
2023-01-31,121.0,97.0,866.0,3.0,0.0,47335703.0,50013680.0,40472992.0,1508436.0,2051257.0
2023-02-01,60.0,82.0,658.0,3.0,0.0,47335763.0,50013762.0,40473650.0,1508436.0,2051260.0
2023-02-02,81.0,84.0,702.0,5.0,0.0,47335844.0,50013846.0,40474352.0,1508436.0,2051265.0
2023-02-03,80.0,105.0,682.0,3.0,0.0,47335924.0,50013951.0,40475034.0,1508436.0,2051268.0
2023-02-04,59.0,93.0,364.0,1.0,0.0,47335983.0,50014044.0,40475398.0,1508436.0,2051269.0
2023-02-05,1.0,0.0,12.0,0.0,0.0,47335984.0,50014044.0,40475410.0,1508436.0,2051269.0
2023-02-06,76.0,64.0,426.0,0.0,1.0,47336060.0,50014108.0,40475836.0,1508437.0,2051269.0
2023-02-07,70.0,93.0,525.0,5.0,0.0,47336130.0,50014201.0,40476361.0,1508437.0,2051274.0
2023-02-08,69.0,100.0,545.0,4.0,0.0,47336199.0,50014301.0,40476906.0,1508437.0,2051278.0
2023-02-09,70.0,69.0,505.0,4.0,1.0,47336269.0,50014370.0,40477411.0,1508438.0,2051282.0
2023-02-10,63.0,74.0,483.0,0.0,1.0,47336332.0,50014444.0,40477894.0,1508439.0,2051282.0
2023-02-11,80.0,63.0,297.0,1.0,0.0,47336412.0,50014507.0,40478191.0,1508439.0,2051283.0
2023-02-12,1.0,2.0,15.0,0.0,0.0,47336413.0,50014509.0,40478206.0,1508439.0,2051283.0
2023-02-13,47.0,71.0,389.0,1.0,0.0,47336460.0,50014580.0,40478595.0,1508439.0,2051284.0
2023-02-14,76.0,85.0,427.0,2.0,0.0,47336536.0,50014665.0,40479022.0,1508439.0,2051286.0
2023-02-15,69.0,84.0,441.0,2.0,0.0,47336605.0,50014749.0,40479463.0,1508439.0,2051288.0
2023-02-16,70.0,91.0,443.0,1.0,0.0,47336675.0,50014840.0,40479906.0,1508439.0,2051289.0
2023-02-17,50.0,92.0,413.0,2.0,0.0,47336725.0,50014932.0,40480319.0,1508439.0,2051291.0
2023-02-18,25.0,36.0,208.0,0.0,0.0,47336750.0,50014968.0,40480527.0,1508439.0,2051291.0
2023-02-19,0.0,0.0,10.0,0.0,0.0,47336750.0,50014968.0,40480537.0,1508439.0,2051291.0
2023-02-20,43.0,48.0,246.0,0.0,0.0,47336793.0,50015016.0,40480783.0,1508439.0,2051291.0
2023-02-21,95.0,63.0,319.0,0.0,0.0,47336888.0,50015079.0,40481102.0,1508439.0,2051291.0
2023-02-22,139.0,108.0,424.0,3.0,0.0,47337027.0,50015187.0,40481526.0,1508439.0,2051294.0
2023-02-23,62.0,104.0,384.0,2.0,0.0,47337089.0,50015291.0,40481910.0,1508439.0,2051296.0
2023-02-24,43.0,67.0,337.0,2.0,0.0,47337132.0,50015358.0,40482247.0,1508439.0,2051298.0
2023-02-25,31.0,57.0,221.0,3.0,0.0,47337163.0,50015415.0,40482468.0,1508439.0,2051301.0
2023-02-26,0.0,1.0,17.0,0.0,0.0,47337163.0,50015416.0,40482485.0,1508439.0,2051301.0
2023-02-27,37.0,49.0,280.0,0.0,0.0,47337200.0,50015465.0,40482765.0,1508439.0,2051301.0
2023-02-28,63.0,78.0,305.0,1.0,1.0,47337263.0,50015543.0,40483070.0,1508440.0,2051302.0
2023-03-01,47.0,64.0,269.0,1.0,0.0,47337310.0,50015607.0,40483339.0,1508440.0,2051303.0
2023-03-02,84.0,53.0,227.0,4.0,0.0,47337394.0,50015660.0,40483566.0,1508440.0,2051307.0
2023-03-03,37.0,62.0,221.0,2.0,0.0,47337431.0,50015722.0,40483787.0,1508440.0,2051309.0
2023-03-04,20.0,26.0,92.0,1.0,0.0,47337451.0,50015748.0,40483879.0,1508440.0,2051310.0
2023-03-05,1.0,0.0,9.0,0.0,0.0,47337452.0,50015748.0,40483888.0,1508440.0,2051310.0
2023-03-06,27.0,36.0,151.0,1.0,0.0,47337479.0,50015784.0,40484039.0,1508440.0,2051311.0
2023-03-07,41.0,55.0,257.0,0.0,1.0,47337520.0,50015839.0,40484296.0,1508441.0,2051311.0
2023-03-08,34.0,60.0,230.0,1.0,0.0,47337554.0,50015899.0,40484526.0,1508441.0,2051312.0
2023-03-09,52.0,53.0,226.0,4.0,0.0,47337606.0,50015952.0,40484752.0,1508441.0,2051316.0
2023-03-10,36.0,40.0,211.0,3.0,0.0,47337642.0,50015992.0,40484963.0,1508441.0,2051319.0
2023-03-11,21.0,11.0,82.0,0.0,0.0,47337663.0,50016003.0,40485045.0,1508441.0,2051319.0
2023-03-12,0.0,0.0,7.0,0.0,0.0,47337663.0,50016003.0,40485052.0,1508441.0,2051319.0
2023-03-13,23.0,34.0,157.0,3.0,0.0,47337686.0,50016037.0,40485209.0,1508441.0,2051322.0
2023-03-14,49.0,57.0,217.0,1.0,0.0,47337735.0,50016094.0,40485426.0,1508441.0,2051323.0
2023-03-15,91.0,66.0,217.0,0.0,0.0,47337826.0,50016160.0,40485643.0,1508441.0,2051323.0
2023-03-16,40.0,55.0,272.0,0.0,0.0,47337866.0,50016215.0,40485915.0,1508441.0,2051323.0
2023-03-17,29.0,40.0,187.0,2.0,0.0,47337895.0,50016255.0,40486102.0,1508441.0,2051325.0
2023-03-18,17.0,12.0,103.0,0.0,0.0,47337912.0,50016267.0,40486205.0,1508441.0,2051325.0
2023-03-19,0.0,0.0,7.0,0.0,0.0,47337912.0,50016267.0,40486212.0,1508441.0,2051325.0
2023-03-20,35.0,33.0,141.0,0.0,0.0,47337947.0,50016300.0,40486353.0,1508441.0,2051325.0
2023-03-21,102.0,116.0,164.0,1.0,0.0,47338049.0,50016416.0,40486517.0,1508441.0,2051326.0
2023-03-22,31.0,65.0,181.0,2.0,2.0,47338080.0,50016481.0,40486698.0,1508443.0,2051328.0
2023-03-23,47.0,26.0,160.0,0.0,0.0,47338127.0,50016507.0,40486858.0,1508443.0,2051328.0
2023-03-24,32.0,44.0,180.0,4.0,0.0,47338159.0,50016551.0,40487038.0,1508443.0,2051332.0
2023-03-25,13.0,14.0,77.0,0.0,0.0,47338172.0,50016565.0,40487115.0,1508443.0,2051332.0
2023-03-26,0.0,0.0,2.0,0.0,0.0,47338172.0,50016565.0,40487117.0,1508443.0,2051332.0
2023-03-27,33.0,28.0,118.0,0.0,0.0,47338205.0,50016593.0,40487235.0,1508443.0,2051332.0
2023-03-28,51.0,66.0,154.0,0.0,0.0,47338256.0,50016659.0,40487389.0,1508443.0,2051332.0
2023-03-29,65.0,55.0,164.0,2.0,0.0,47338321.0,50016714.0,40487553.0,1508443.0,2051334.0
2023-03-30,42.0,42.0,150.0,1.0,0.0,47338363.0,50016756.0,40487703.0,1508443.0,2051335.0
2023-03-31,18.0,24.0,126.0,0.0,0.0,47338381.0,50016780.0,40487829.0,1508443.0,2051335.0
2023-04-01,5.0,14.0,41.0,1.0,0.0,47338386.0,50016794.0,40487870.0,1508443.0,2051336.0
2023-04-02,0.0,0.0,2.0,0.0,0.0,47338386.0,50016794.0,40487872.0,1508443.0,2051336.0
2023-04-03,23.0,30.0,82.0,1.0,0.0,47338409.0,50016824.0,40487954.0,1508443.0,2051337.0
2023-04-04,24.0,36.0,149.0,2.0,0.0,47338433.0,50016860.0,40488103.0,1508443.0,2051339.0
2023-04-05,13.0,66.0,122.0,1.0,0.0,47338446.0,50016926.0,40488225.0,1508443.0,2051340.0
2023-04-06,26.0,24.0,101.0,0.0,0.0,47338472.0,50016950.0,40488326.0,1508443.0,2051340.0
2023-04-07,16.0,24.0,93.0,0.0,0.0,47338488.0,50016974.0,40488419.0,1508443.0,2051340.0
2023-04-08,2.0,2.0,29.0,0.0,0.0,47338490.0,50016976.0,40488448.0,1508443.0,2051340.0
2023-04-09,0.0,0.0,0.0,0.0,0.0,47338490.0,50016976.0,40488448.0,1508443.0,2051340.0
2023-04-10,0.0,0.0,0.0,0.0,0.0,47338490.0,50016976.0,40488448.0,1508443.0,2051340.0
2023-04-11,46.0,35.0,108.0,0.0,0.0,47338536.0,50017011.0,40488556.0,1508443.0,2051340.0
2023-04-12,12.0,34.0,103.0,0.0,0.0,47338548.0,50017045.0,40488659.0,1508443.0,2051340.0
2023-04-13,38.0,21.0,117.0,1.0,0.0,47338586.0,50017066.0,40488776.0,1508443.0,2051341.0
2023-04-14,27.0,29.0,101.0,0.0,0.0,47338613.0,50017095.0,40488877.0,1508443.0,2051341.0
2023-04-15,9.0,17.0,47.0,0.0,0.0,47338622.0,50017112.0,40488924.0,1508443.0,2051341.0
2023-04-16,0.0,1.0,5.0,0.0,0.0,47338622.0,50017113.0,40488929.0,1508443.0,2051341.0
2023-04-17,36.0,27.0,91.0,0.0,0.0,47338658.0,50017140.0,40489020.0,1508443.0,2051341.0
2023-04-18,39.0,47.0,128.0,2.0,0.0,47338697.0,50017187.0,40489148.0,1508443.0,2051343.0
2023-04-19,66.0,40.0,87.0,2.0,0.0,47338763.0,50017227.0,40489235.0,1508443.0,2051345.0
2023-04-20,21.0,40.0,127.0,2.0,0.0,47338784.0,50017267.0,40489362.0,1508443.0,2051347.0
2023-04-21,34.0,19.0,109.0,0.0,0.0,47338818.0,50017286.0,40489471.0,1508443.0,2051347.0
2023-04-22,9.0,5.0,38.0,0.0,0.0,47338827.0,50017291.0,40489509.0,1508443.0,2051347.0
2023-04-23,0.0,0.0,1.0,0.0,0.0,47338827.0,50017291.0,40489510.0,1508443.0,2051347.0
2023-04-24,5.0,19.0,61.0,0.0,0.0,47338832.0,50017310.0,40489571.0,1508443.0,2051347.0
2023-04-25,0.0,2.0,0.0,0.0,0.0,47338832.0,50017312.0,40489571.0,1508443.0,2051347.0
2023-04-26,26.0,30.0,87.0,0.0,0.0,47338858.0,50017342.0,40489658.0,1508443.0,2051347.0
2023-04-27,36.0,38.0,95.0,1.0,0.0,47338894.0,50017380.0,40489753.0,1508443.0,2051348.0
2023-04-28,34.0,53.0,100.0,3.0,0.0,47338928.0,50017433.0,40489853.0,1508443.0,2051351.0
2023-04-29,9.0,4.0,33.0,0.0,0.0,47338937.0,50017437.0,40489886.0,1508443.0,2051351.0
2023-04-30,0.0,0.0,1.0,0.0,0.0,47338937.0,50017437.0,40489887.0,1508443.0,2051351.0
2023-05-01,0.0,1.0,2.0,0.0,0.0,47338937.0,50017438.0,40489889.0,1508443.0,2051351.0
2023-05-02,13.0,15.0,89.0,1.0,0.0,47338950.0,50017453.0,40489978.0,1508443.0,2051352.0
2023-05-03,24.0,11.0,72.0,1.0,0.0,47338974.0,50017464.0,40490050.0,1508443.0,2051353.0
2023-05-04,13.0,14.0,90.0,2.0,0.0,47338987.0,50017478.0,40490140.0,1508443.0,2051355.0
2023-05-05,22.0,20.0,75.0,0.0,0.0,47339009.0,50017498.0,40490215.0,1508443.0,2051355.0
2023-05-06,2.0,6.0,22.0,0.0,0.0,47339011.0,50017504.0,40490237.0,1508443.0,2051355.0
2023-05-07,0.0,0.0,2.0,0.0,0.0,47339011.0,50017504.0,40490239.0,1508443.0,2051355.0
2023-05-08,13.0,9.0,66.0,1.0,0.0,47339024.0,50017513.0,40490305.0,1508443.0,2051356.0
2023-05-09,13.0,29.0,92.0,0.0,0.0,47339037.0,50017542.0,40490397.0,1508443.0,2051356.0
2023-05-10,18.0,30.0,65.0,0.0,0.0,47339055.0,50017572.0,40490462.0,1508443.0,2051356.0
2023-05-11,43.0,45.0,88.0,1.0,0.0,47339098.0,50017617.0,40490550.0,1508443.0,2051357.0
2023-05-12,26.0,15.0,62.0,0.0,0.0,47339124.0,50017632.0,40490612.0,1508443.0,2051357.0
2023-05-13,3.0,3.0,22.0,0.0,0.0,47339127.0,50017635.0,40490634.0,1508443.0,2051357.0
2023-05-14,0.0,2.0,2.0,0.0,0.0,47339127.0,50017637.0,40490636.0,1508443.0,2051357.0
2023-05-15,14.0,42.0,70.0,1.0,0.0,47339141.0,50017679.0,40490706.0,1508443.0,2051358.0
2023-05-16,12.0,13.0,74.0,0.0,0.0,47339153.0,50017692.0,40490780.0,1508443.0,2051358.0
2023-05-17,23.0,27.0,83.0,1.0,0.0,47339176.0,50017719.0,40490863.0,1508443.0,2051359.0
2023-05-18,23.0,20.0,69.0,2.0,0.0,47339199.0,50017739.0,40490932.0,1508443.0,2051361.0
2023-05-19,8.0,27.0,63.0,0.0,0.0,47339207.0,50017766.0,40490995.0,1508443.0,2051361.0
2023-05-20,4.0,10.0,29.0,0.0,0.0,47339211.0,50017776.0,40491024.0,1508443.0,2051361.0
2023-05-21,0.0,0.0,1.0,0.0,0.0,47339211.0,50017776.0,40491025.0,1508443.0,2051361.0
2023-05-22,14.0,16.0,56.0,0.0,0.0,47339225.0,50017792.0,40491081.0,1508443.0,2051361.0
2023-05-23,19.0,26.0,70.0,0.0,0.0,47339244.0,50017818.0,40491151.0,1508443.0,2051361.0
2023-05-24,7.0,17.0,71.0,1.0,0.0,47339251.0,50017835.0,40491222.0,1508443.0,2051362.0
2023-05-25,20.0,24.0,58.0,0.0,0.0,47339271.0,50017859.0,40491280.0,1508443.0,2051362.0
2023-05-26,12.0,13.0,57.0,0.0,0.0,47339283.0,50017872.0,40491337.0,1508443.0,2051362.0
2023-05-27,4.0,6.0,34.0,0.0,0.0,47339287.0,50017878.0,40491371.0,1508443.0,2051362.0
2023-05-28,0.0,0.0,1.0,0.0,0.0,47339287.0,50017878.0,40491372.0,1508443.0,2051362.0
2023-05-29,5.0,11.0,44.0,0.0,0.0,47339292.0,50017889.0,40491416.0,1508443.0,2051362.0
2023-05-30,13.0,31.0,74.0,0.0,0.0,47339305.0,50017920.0,40491490.0,1508443.0,2051362.0
2023-05-31,22.0,18.0,58.0,0.0,0.0,47339327.0,50017938.0,40491548.0,1508443.0,2051362.0
2023-06-01,7.0,16.0,35.0,0.0,0.0,47339334.0,50017954.0,40491583.0,1508443.0,2051362.0
2023-06-02,13.0,17.0,54.0,0.0,0.0,47339347.0,50017971.0,40491637.0,1508443.0,2051362.0
2023-06-03,13.0,17.0,54.0,0.0,0.0,47339360.0,50017988.0,40491691.0,1508443.0,2051362.0
2023-06-04,13.0,17.0,54.0,0.0,0.0,47339373.0,50018005.0,40491745.0,1508443.0,2051362.0
2023-06-05,13.0,17.0,54.0,0.0,0.0,47339386.0,50018022.0,40491799.0,1508443.0,2051362.0
2023-06-06,13.0,17.0,54.0,0.0,0.0,47339399.0,50018039.0,40491853.0,1508443.0,2051362.0
2023-06-07,13.0,17.0,54.0,0.0,0.0,47339412.0,50018056.0,40491907.0,1508443.0,2051362.0
2023-06-08,13.0,17.0,54.0,0.0,0.0,47339425.0,50018073.0,40491961.0,1508443.0,2051362.0
2023-06-09,13.0,17.0,54.0,0.0,0.0,47339438.0,50018090.0,40492015.0,1508443.0,2051362.0
2023-06-10,13.0,17.0,54.0,0.0,0.0,47339451.0,50018107.0,40492069.0,1508443.0,2051362.0
2023-06-11,13.0,17.0,54.0,0.0,0.0,47339464.0,50018124.0,40492123.0,1508443.0,2051362.0
2023-06-12,13.0,17.0,54.0,0.0,0.0,47339477.0,50018141.0,40492177.0,1508443.0,2051362.0
2023-06-13,13.0,17.0,54.0,0.0,0.0,47339490.0,50018158.0,40492231.0,1508443.0,2051362.0
2023-06-14,13.0,17.0,54.0,0.0,0.0,47339503.0,50018175.0,40492285.0,1508443.0,2051362.0
2023-06-15,13.0,17.0,54.0,0.0,0.0,47339516.0,50018192.0,40492339.0,1508443.0,2051362.0
2023-06-16,13.0,17.0,54.0,0.0,0.0,47339529.0,50018209.0,40492393.0,1508443.0,2051362.0
2023-06-17,13.0,17.0,54.0,0.0,0.0,47339542.0,50018226.0,40492447.0,1508443.0,2051362.0
2023-06-18,13.0,17.0,54.0,0.0,0.0,47339555.0,50018243.0,40492501.0,1508443.0,2051362.0
2023-06-19,13.0,17.0,54.0,0.0,0.0,47339568.0,50018260.0,40492555.0,1508443.0,2051362.0
2023-06-20,13.0,17.0,54.0,0.0,0.0,47339581.0,50018277.0,40492609.0,1508443.0,2051362.0
2023-06-21,13.0,17.0,54.0,0.0,0.0,47339594.0,50018294.0,40492663.0,1508443.0,2051362.0
2023-06-22,13.0,17.0,54.0,0.0,0.0,47339607.0,50018311.0,40492717.0,1508443.0,2051362.0
2023-06-23,13.0,17.0,54.0,0.0,0.0,47339620.0,50018328.0,40492771.0,1508443.0,2051362.0
2023-06-24,13.0,17.0,54.0,0.0,0.0,47339633.0,50018345.0,40492825.0,1508443.0,2051362.0
2023-06-25,13.0,17.0,54.0,0.0,0.0,47339646.0,50018362.0,40492879.0,1508443.0,2051362.0
2023-06-26,13.0,17.0,54.0,0.0,0.0,47339659.0,50018379.0,40492933.0,1508443.0,2051362.0
2023-06-27,13.0,17.0,54.0,0.0,0.0,47339672.0,50018396.0,40492987.0,1508443.0,2051362.0
2023-06-28,13.0,17.0,54.0,0.0,0.0,47339685.0,50018413.0,40493041.0,1508443.0,2051362.0
2023-06-29,13.0,17.0,54.0,0.0,0.0,47339698.0,50018430.0,40493095.0,1508443.0,2051362.0
2023-06-30,13.0,17.0,54.0,0.0,0.0,47339711.0,50018447.0,40493149.0,1508443.0,2051362.0
2023-07-01,13.0,17.0,54.0,0.0,0.0,47339724.0,50018464.0,40493203.0,1508443.0,2051362.0
2023-07-02,13.0,17.0,54.0,0.0,0.0,47339737.0,50018481.0,40493257.0,1508443.0,2051362.0
2023-07-03,13.0,17.0,54.0,0.0,0.0,47339750.0,50018498.0,40493311.0,1508443.0,2051362.0
2023-07-04,13.0,17.0,54.0,0.0,0.0,47339763.0,50018515.0,40493365.0,1508443.0,2051362.0
2023-07-05,13.0,17.0,54.0,0.0,0.0,47339776.0,50018532.0,40493419.0,1508443.0,2051362.0
2023-07-06,13.0,17.0,54.0,0.0,0.0,47339789.0,50018549.0,40493473.0,1508443.0,2051362.0
2023-07-07,13.0,17.0,54.0,0.0,0.0,47339802.0,50018566.0,40493527.0,1508443.0,2051362.0
2023-07-08,13.0,17.0,54.0,0.0,0.0,47339815.0,50018583.0,40493581.0,1508443.0,2051362.0
