data,prima_dose,seconda_dose,terza_dose,pregressa_infezione,mono_dose,prima_dose_tot,seconda_dose_tot,terza_dose_tot,mono_dose_tot,pregressa_infezione_tot
2021-06-04,449143.0,185051.0,0.0,11094.0,48062.0,24046987.0,13516440.0,0.0,853000.0,585827.0
2021-06-05,433143.0,186302.0,0.0,10685.0,57407.0,24480130.0,13702742.0,0.0,910407.0,596512.0
2021-06-06,373100.0,139858.0,0.0,8918.0,49156.0,24853230.0,13842600.0,0.0,959563.0,605430.0
2021-06-07,410207.0,162037.0,0.0,10643.0,37407.0,25263437.0,14004637.0,0.0,996970.0,616073.0
2021-06-08,412007.0,171438.0,0.0,10541.0,41099.0,25675444.0,14176075.0,0.0,1038069.0,626614.0
2021-06-09,423806.0,171663.0,0.0,11287.0,38515.0,26099250.0,14347738.0,0.0,1076584.0,637901.0
2021-06-10,460571.0,174350.0,0.0,12714.0,33009.0,26559821.0,14522088.0,0.0,1109593.0,650615.0
2021-06-11,453767.0,170234.0,0.0,12585.0,24089.0,27013588.0,14692322.0,0.0,1133682.0,663200.0
2021-06-12,438709.0,128564.0,0.0,11096.0,15219.0,27452297.0,14820886.0,0.0,1148901.0,674296.0
2021-06-13,344877.0,91385.0,0.0,8713.0,5741.0,27797174.0,14912271.0,0.0,1154642.0,683009.0
2021-06-14,319599.0,214822.0,0.0,8539.0,6883.0,28116773.0,15127093.0,0.0,1161525.0,691548.0
2021-06-15,308810.0,228588.0,0.0,8489.0,7120.0,28425583.0,15355681.0,0.0,1168645.0,700037.0
2021-06-16,305668.0,253216.0,0.0,8699.0,8048.0,28731251.0,15608897.0,0.0,1176693.0,708736.0
2021-06-17,303960.0,301797.0,0.0,8891.0,7968.0,29035211.0,15910694.0,0.0,1184661.0,717627.0
2021-06-18,304032.0,306453.0,0.0,9436.0,5962.0,29339243.0,16217147.0,0.0,1190623.0,727063.0
2021-06-19,284665.0,275223.0,0.0,8240.0,4509.0,29623908.0,16492370.0,0.0,1195132.0,735303.0
2021-06-20,217481.0,220902.0,0.0,6551.0,2561.0,29841389.0,16713272.0,0.0,1197693.0,741854.0
2021-06-21,271393.0,288120.0,0.0,8725.0,4871.0,30112782.0,17001392.0,0.0,1202564.0,750579.0
2021-06-22,276218.0,296344.0,0.0,8921.0,5231.0,30389000.0,17297736.0,0.0,1207795.0,759500.0
2021-06-23,266627.0,302734.0,0.0,8789.0,5677.0,30655627.0,17600470.0,0.0,1213472.0,768289.0
2021-06-24,280296.0,332668.0,0.0,10032.0,5498.0,30935923.0,17933138.0,0.0,1218970.0,778321.0
2021-06-25,269639.0,348792.0,0.0,9893.0,5072.0,31205562.0,18281930.0,0.0,1224042.0,788214.0
2021-06-26,255504.0,300355.0,0.0,9133.0,3600.0,31461066.0,18582285.0,0.0,1227642.0,797347.0
2021-06-27,203144.0,228947.0,0.0,7573.0,3285.0,31664210.0,18811232.0,0.0,1230927.0,804920.0
2021-06-28,253173.0,307260.0,0.0,9942.0,4036.0,31917383.0,19118492.0,0.0,1234963.0,814862.0
2021-06-29,234926.0,329461.0,0.0,9158.0,3701.0,32152309.0,19447953.0,0.0,1238664.0,824020.0
2021-06-30,232213.0,342318.0,0.0,10172.0,4810.0,32384522.0,19790271.0,0.0,1243474.0,834192.0
2021-07-01,206877.0,363179.0,0.0,10600.0,5088.0,32591399.0,20153450.0,0.0,1248562.0,844792.0
2021-07-02,187956.0,368608.0,0.0,9554.0,4205.0,32779355.0,20522058.0,0.0,1252767.0,854346.0
2021-07-03,156665.0,371335.0,0.0,7785.0,2778.0,32936020.0,20893393.0,0.0,1255545.0,862131.0
2021-07-04,131628.0,283409.0,0.0,6499.0,2552.0,33067648.0,21176802.0,0.0,1258097.0,868630.0
2021-07-05,157003.0,384612.0,0.0,9108.0,4232.0,33224651.0,21561414.0,0.0,1262329.0,877738.0
2021-07-06,153694.0,385655.0,0.0,7668.0,4066.0,33378345.0,21947069.0,0.0,1266395.0,885406.0
2021-07-07,137162.0,412195.0,0.0,7617.0,3288.0,33515507.0,22359264.0,0.0,1269683.0,893023.0
2021-07-08,107178.0,479533.0,0.0,6157.0,3295.0,33622685.0,22838797.0,0.0,1272978.0,899180.0
2021-07-09,101346.0,498379.0,0.0,6240.0,2995.0,33724031.0,23337176.0,0.0,1275973.0,905420.0
2021-07-10,94773.0,475112.0,0.0,5625.0,1938.0,33818804.0,23812288.0,0.0,1277911.0,911045.0
2021-07-11,54049.0,357618.0,0.0,3642.0,1840.0,33872853.0,24169906.0,0.0,1279751.0,914687.0
2021-07-12,82134.0,485774.0,0.0,5830.0,3429.0,33954987.0,24655680.0,0.0,1283180.0,920517.0
2021-07-13,80429.0,491984.0,0.0,5993.0,3073.0,34035416.0,25147664.0,0.0,1286253.0,926510.0
2021-07-14,87808.0,480350.0,0.0,6791.0,3978.0,34123224.0,25628014.0,0.0,1290231.0,933301.0
2021-07-15,91780.0,523284.0,0.0,7487.0,4062.0,34215004.0,26151298.0,0.0,1294293.0,940788.0
2021-07-16,87289.0,509656.0,0.0,6812.0,3550.0,34302293.0,26660954.0,0.0,1297843.0,947600.0
2021-07-17,74350.0,464223.0,0.0,5617.0,2352.0,34376643.0,27125177.0,0.0,1300195.0,953217.0
2021-07-18,80806.0,364535.0,0.0,4853.0,1509.0,34457449.0,27489712.0,0.0,1301704.0,958070.0
2021-07-19,112233.0,462954.0,0.0,7570.0,3207.0,34569682.0,27952666.0,0.0,1304911.0,965640.0
2021-07-20,110170.0,457962.0,0.0,7770.0,3530.0,34679852.0,28410628.0,0.0,1308441.0,973410.0
2021-07-21,122374.0,462744.0,0.0,8527.0,5211.0,34802226.0,28873372.0,0.0,1313652.0,981937.0
2021-07-22,132455.0,475316.0,0.0,9768.0,4587.0,34934681.0,29348688.0,0.0,1318239.0,991705.0
2021-07-23,147154.0,441281.0,0.0,10484.0,4620.0,35081835.0,29789969.0,0.0,1322859.0,1002189.0
2021-07-24,109541.0,386092.0,0.0,6864.0,4572.0,35191376.0,30176061.0,0.0,1327431.0,1009053.0
2021-07-25,76349.0,287500.0,0.0,4378.0,2908.0,35267725.0,30463561.0,0.0,1330339.0,1013431.0
2021-07-26,134901.0,430865.0,0.0,7979.0,5334.0,35402626.0,30894426.0,0.0,1335673.0,1021410.0
2021-07-27,133997.0,440080.0,0.0,7824.0,6204.0,35536623.0,31334506.0,0.0,1341877.0,1029234.0
2021-07-28,148977.0,390965.0,0.0,9124.0,6884.0,35685600.0,31725471.0,0.0,1348761.0,1038358.0
2021-07-29,168449.0,372045.0,0.0,9866.0,5893.0,35854049.0,32097516.0,0.0,1354654.0,1048224.0
2021-07-30,175043.0,341583.0,0.0,10617.0,6233.0,36029092.0,32439099.0,0.0,1360887.0,1058841.0
2021-07-31,145914.0,287056.0,0.0,8368.0,4241.0,36175006.0,32726155.0,0.0,1365128.0,1067209.0
2021-08-01,105642.0,190963.0,0.0,6000.0,2383.0,36280648.0,32917118.0,0.0,1367511.0,1073209.0
2021-08-02,144491.0,333702.0,0.0,8320.0,4456.0,36425139.0,33250820.0,0.0,1371967.0,1081529.0
2021-08-03,146166.0,323185.0,0.0,8383.0,4035.0,36571305.0,33574005.0,0.0,1376002.0,1089912.0
2021-08-04,167556.0,311041.0,0.0,9693.0,3695.0,36738861.0,33885046.0,0.0,1379697.0,1099605.0
2021-08-05,170124.0,292453.0,0.0,9476.0,3535.0,36908985.0,34177499.0,0.0,1383232.0,1109081.0
2021-08-06,180388.0,260071.0,0.0,10148.0,4563.0,37089373.0,34437570.0,0.0,1387795.0,1119229.0
2021-08-07,146551.0,199108.0,0.0,7973.0,3141.0,37235924.0,34636678.0,0.0,1390936.0,1127202.0
2021-08-08,106696.0,153130.0,0.0,5176.0,1575.0,37342620.0,34789808.0,0.0,1392511.0,1132378.0
2021-08-09,173789.0,234074.0,0.0,10531.0,3520.0,37516409.0,35023882.0,0.0,1396031.0,1142909.0
2021-08-10,172856.0,205336.0,0.0,10682.0,3593.0,37689265.0,35229218.0,0.0,1399624.0,1153591.0
2021-08-11,165561.0,193842.0,0.0,10165.0,4107.0,37854826.0,35423060.0,0.0,1403731.0,1163756.0
2021-08-12,171221.0,168169.0,0.0,11123.0,3654.0,38026047.0,35591229.0,0.0,1407385.0,1174879.0
2021-08-13,148510.0,148772.0,0.0,9114.0,2839.0,38174557.0,35740001.0,0.0,1410224.0,1183993.0
2021-08-14,62746.0,66145.0,0.0,3455.0,1033.0,38237303.0,35806146.0,0.0,1411257.0,1187448.0
2021-08-15,26623.0,26357.0,0.0,1365.0,523.0,38263926.0,35832503.0,0.0,1411780.0,1188813.0
2021-08-16,120565.0,114785.0,0.0,7847.0,2038.0,38384491.0,35947288.0,0.0,1413818.0,1196660.0
2021-08-17,122351.0,129296.0,0.0,7827.0,3438.0,38506842.0,36076584.0,0.0,1417256.0,1204487.0
2021-08-18,131329.0,128832.0,0.0,8827.0,3607.0,38638171.0,36205416.0,0.0,1420863.0,1213314.0
2021-08-19,117910.0,124899.0,0.0,8044.0,3274.0,38756081.0,36330315.0,0.0,1424137.0,1221358.0
2021-08-20,108083.0,123868.0,0.0,7794.0,2525.0,38864164.0,36454183.0,0.0,1426662.0,1229152.0
2021-08-21,73440.0,83169.0,0.0,5328.0,1492.0,38937604.0,36537352.0,0.0,1428154.0,1234480.0
2021-08-22,45228.0,68189.0,0.0,3068.0,1582.0,38982832.0,36605541.0,0.0,1429736.0,1237548.0
2021-08-23,134355.0,176878.0,0.0,12171.0,3709.0,39117187.0,36782419.0,0.0,1433445.0,1249719.0
2021-08-24,124461.0,156902.0,0.0,11559.0,2708.0,39241648.0,36939321.0,0.0,1436153.0,1261278.0
2021-08-25,118444.0,177191.0,0.0,11084.0,3025.0,39360092.0,37116512.0,0.0,1439178.0,1272362.0
2021-08-26,110150.0,172352.0,0.0,10566.0,2782.0,39470242.0,37288864.0,0.0,1441960.0,1282928.0
2021-08-27,105438.0,185797.0,0.0,9887.0,2478.0,39575680.0,37474661.0,0.0,1444438.0,1292815.0
2021-08-28,87395.0,140288.0,0.0,7897.0,1483.0,39663075.0,37614949.0,0.0,1445921.0,1300712.0
2021-08-29,62337.0,98974.0,0.0,5238.0,882.0,39725412.0,37713923.0,0.0,1446803.0,1305950.0
2021-08-30,141489.0,209581.0,0.0,14215.0,2380.0,39866901.0,37923504.0,0.0,1449183.0,1320165.0
2021-08-31,130008.0,194619.0,0.0,12571.0,2305.0,39996909.0,38118123.0,0.0,1451488.0,1332736.0
2021-09-01,122364.0,192223.0,0.0,11760.0,1870.0,40119273.0,38310346.0,0.0,1453358.0,1344496.0
2021-09-02,109188.0,189936.0,0.0,10598.0,2437.0,40228461.0,38500282.0,0.0,1455795.0,1355094.0
2021-09-03,105459.0,191175.0,0.0,10463.0,1733.0,40333920.0,38691457.0,0.0,1457528.0,1365557.0
2021-09-04,89785.0,131363.0,0.0,9346.0,1111.0,40423705.0,38822820.0,0.0,1458639.0,1374903.0
2021-09-05,55626.0,87803.0,0.0,5207.0,622.0,40479331.0,38910623.0,0.0,1459261.0,1380110.0
2021-09-06,96888.0,193544.0,0.0,10053.0,1602.0,40576219.0,39104167.0,0.0,1460863.0,1390163.0
2021-09-07,87366.0,195979.0,0.0,9106.0,1567.0,40663585.0,39300146.0,0.0,1462430.0,1399269.0
2021-09-08,84235.0,187796.0,0.0,9058.0,1588.0,40747820.0,39487942.0,0.0,1464018.0,1408327.0
2021-09-09,77451.0,201365.0,0.0,8818.0,1469.0,40825271.0,39689307.0,0.0,1465487.0,1417145.0
2021-09-10,76255.0,197981.0,0.0,9164.0,988.0,40901526.0,39887288.0,0.0,1466475.0,1426309.0
2021-09-11,64229.0,141226.0,0.0,7548.0,921.0,40965755.0,40028514.0,0.0,1467396.0,1433857.0
2021-09-12,42912.0,89540.0,0.0,4772.0,515.0,41008667.0,40118054.0,0.0,1467911.0,1438629.0
2021-09-13,65158.0,191018.0,775.0,7531.0,808.0,41073825.0,40309072.0,775.0,1468719.0,1446160.0
2021-09-14,62022.0,177151.0,760.0,7302.0,1255.0,41135847.0,40486223.0,1535.0,1469974.0,1453462.0
2021-09-15,60370.0,163054.0,725.0,7429.0,898.0,41196217.0,40649277.0,2260.0,1470872.0,1460891.0
2021-09-16,55522.0,159979.0,1120.0,6422.0,1009.0,41251739.0,40809256.0,3380.0,1471881.0,1467313.0
2021-09-17,67569.0,150143.0,1242.0,7150.0,940.0,41319308.0,40959399.0,4622.0,1472821.0,1474463.0
2021-09-18,78540.0,128008.0,831.0,7610.0,1003.0,41397848.0,41087407.0,5453.0,1473824.0,1482073.0
2021-09-19,49391.0,81134.0,539.0,4608.0,526.0,41447239.0,41168541.0,5992.0,1474350.0,1486681.0
2021-09-20,77886.0,180050.0,9216.0,7134.0,933.0,41525125.0,41348591.0,15208.0,1475283.0,1493815.0
2021-09-21,80980.0,166691.0,8924.0,6931.0,1161.0,41606105.0,41515282.0,24132.0,1476444.0,1500746.0
2021-09-22,83697.0,159137.0,9512.0,7200.0,919.0,41689802.0,41674419.0,33644.0,1477363.0,1507946.0
2021-09-23,82893.0,138133.0,9403.0,7237.0,1216.0,41772695.0,41812552.0,43047.0,1478579.0,1515183.0
2021-09-24,86020.0,140563.0,9084.0,7618.0,1058.0,41858715.0,41953115.0,52131.0,1479637.0,1522801.0
2021-09-25,80025.0,119581.0,5718.0,6877.0,1071.0,41938740.0,42072696.0,57849.0,1480708.0,1529678.0
2021-09-26,51226.0,72011.0,4398.0,4320.0,724.0,41989966.0,42144707.0,62247.0,1481432.0,1533998.0
2021-09-27,76587.0,135747.0,10143.0,6704.0,1099.0,42066553.0,42280454.0,72390.0,1482531.0,1540702.0
2021-09-28,73640.0,117549.0,11468.0,6703.0,904.0,42140193.0,42398003.0,83858.0,1483435.0,1547405.0
2021-09-29,73373.0,112414.0,11900.0,6404.0,768.0,42213566.0,42510417.0,95758.0,1484203.0,1553809.0
2021-09-30,79180.0,110344.0,15033.0,7184.0,1424.0,42292746.0,42620761.0,110791.0,1485627.0,1560993.0
2021-10-01,62708.0,95041.0,19165.0,5598.0,539.0,42355454.0,42715802.0,129956.0,1486166.0,1566591.0
2021-10-02,57941.0,78563.0,14068.0,4993.0,517.0,42413395.0,42794365.0,144024.0,1486683.0,1571584.0
2021-10-03,30745.0,47777.0,7684.0,2638.0,280.0,42444140.0,42842142.0,151708.0,1486963.0,1574222.0
2021-10-04,52705.0,88414.0,34520.0,4713.0,460.0,42496845.0,42930556.0,186228.0,1487423.0,1578935.0
2021-10-05,51983.0,80414.0,34049.0,4690.0,530.0,42548828.0,43010970.0,220277.0,1487953.0,1583625.0
2021-10-06,53263.0,72007.0,34253.0,4736.0,545.0,42602091.0,43082977.0,254530.0,1488498.0,1588361.0
2021-10-07,54773.0,71904.0,34405.0,5381.0,598.0,42656864.0,43154881.0,288935.0,1489096.0,1593742.0
2021-10-08,58595.0,80663.0,33661.0,5591.0,668.0,42715459.0,43235544.0,322596.0,1489764.0,1599333.0
2021-10-09,50195.0,76130.0,22226.0,4910.0,650.0,42765654.0,43311674.0,344822.0,1490414.0,1604243.0
2021-10-10,25922.0,45805.0,13645.0,2360.0,359.0,42791576.0,43357479.0,358467.0,1490773.0,1606603.0
2021-10-11,54691.0,87490.0,41172.0,4811.0,459.0,42846267.0,43444969.0,399639.0,1491232.0,1611414.0
2021-10-12,58367.0,84516.0,46994.0,4823.0,725.0,42904634.0,43529485.0,446633.0,1491957.0,1616237.0
2021-10-13,64906.0,88244.0,52214.0,4686.0,729.0,42969540.0,43617729.0,498847.0,1492686.0,1620923.0
2021-10-14,75529.0,91569.0,58598.0,5513.0,835.0,43045069.0,43709298.0,557445.0,1493521.0,1626436.0
2021-10-15,70543.0,93582.0,55745.0,5746.0,718.0,43115612.0,43802880.0,613190.0,1494239.0,1632182.0
2021-10-16,51639.0,82971.0,36870.0,5086.0,645.0,43167251.0,43885851.0,650060.0,1494884.0,1637268.0
2021-10-17,28773.0,51450.0,23890.0,2546.0,412.0,43196024.0,43937301.0,673950.0,1495296.0,1639814.0
2021-10-18,47578.0,90286.0,59587.0,4308.0,345.0,43243602.0,44027587.0,733537.0,1495641.0,1644122.0
2021-10-19,38621.0,78365.0,69452.0,3818.0,381.0,43282223.0,44105952.0,802989.0,1496022.0,1647940.0
2021-10-20,34934.0,75060.0,78263.0,3747.0,274.0,43317157.0,44181012.0,881252.0,1496296.0,1651687.0
2021-10-21,31878.0,78277.0,81884.0,3668.0,350.0,43349035.0,44259289.0,963136.0,1496646.0,1655355.0
2021-10-22,29901.0,73753.0,77132.0,3871.0,488.0,43378936.0,44333042.0,1040268.0,1497134.0,1659226.0
2021-10-23,21036.0,60852.0,51998.0,3034.0,210.0,43399972.0,44393894.0,1092266.0,1497344.0,1662260.0
2021-10-24,10816.0,33361.0,23503.0,1429.0,166.0,43410788.0,44427255.0,1115769.0,1497510.0,1663689.0
2021-10-25,23632.0,64896.0,81708.0,3107.0,216.0,43434420.0,44492151.0,1197477.0,1497726.0,1666796.0
2021-10-26,21450.0,58367.0,91894.0,2742.0,211.0,43455870.0,44550518.0,1289371.0,1497937.0,1669538.0
2021-10-27,21195.0,58307.0,104080.0,2627.0,228.0,43477065.0,44608825.0,1393451.0,1498165.0,1672165.0
2021-10-28,20277.0,61408.0,114243.0,2681.0,132.0,43497342.0,44670233.0,1507694.0,1498297.0,1674846.0
2021-10-29,18681.0,61592.0,103257.0,2399.0,125.0,43516023.0,44731825.0,1610951.0,1498422.0,1677245.0
2021-10-30,15509.0,50660.0,68188.0,2325.0,115.0,43531532.0,44782485.0,1679139.0,1498537.0,1679570.0
2021-10-31,7437.0,25149.0,28326.0,1086.0,48.0,43538969.0,44807634.0,1707465.0,1498585.0,1680656.0
2021-11-01,5500.0,19047.0,28165.0,701.0,26.0,43544469.0,44826681.0,1735630.0,1498611.0,1681357.0
2021-11-02,16446.0,62715.0,89504.0,1961.0,81.0,43560915.0,44889396.0,1825134.0,1498692.0,1683318.0
2021-11-03,16899.0,60699.0,118759.0,2130.0,104.0,43577814.0,44950095.0,1943893.0,1498796.0,1685448.0
2021-11-04,17527.0,59223.0,126753.0,2088.0,72.0,43595341.0,45009318.0,2070646.0,1498868.0,1687536.0
2021-11-05,18154.0,63086.0,135267.0,1942.0,219.0,43613495.0,45072404.0,2205913.0,1499087.0,1689478.0
2021-11-06,15613.0,46485.0,90961.0,1876.0,84.0,43629108.0,45118889.0,2296874.0,1499171.0,1691354.0
2021-11-07,7082.0,22245.0,37916.0,817.0,13.0,43636190.0,45141134.0,2334790.0,1499184.0,1692171.0
2021-11-08,18356.0,51514.0,131331.0,1938.0,95.0,43654546.0,45192648.0,2466121.0,1499279.0,1694109.0
2021-11-09,17830.0,45400.0,144259.0,1622.0,74.0,43672376.0,45238048.0,2610380.0,1499353.0,1695731.0
2021-11-10,18691.0,42581.0,156418.0,1572.0,54.0,43691067.0,45280629.0,2766798.0,1499407.0,1697303.0
2021-11-11,18893.0,44922.0,155234.0,1632.0,64.0,43709960.0,45325551.0,2922032.0,1499471.0,1698935.0
2021-11-12,18859.0,46265.0,158786.0,1479.0,89.0,43728819.0,45371816.0,3080818.0,1499560.0,1700414.0
2021-11-13,17314.0,33262.0,116705.0,1511.0,78.0,43746133.0,45405078.0,3197523.0,1499638.0,1701925.0
2021-11-14,7239.0,14494.0,52467.0,572.0,42.0,43753372.0,45419572.0,3249990.0,1499680.0,1702497.0
2021-11-15,18003.0,36897.0,157486.0,1481.0,52.0,43771375.0,45456469.0,3407476.0,1499732.0,1703978.0
2021-11-16,17717.0,30563.0,171455.0,1345.0,96.0,43789092.0,45487032.0,3578931.0,1499828.0,1705323.0
2021-11-17,17749.0,28469.0,178495.0,1272.0,75.0,43806841.0,45515501.0,3757426.0,1499903.0,1706595.0
2021-11-18,20227.0,30301.0,193804.0,1244.0,71.0,43827068.0,45545802.0,3951230.0,1499974.0,1707839.0
2021-11-19,20017.0,28818.0,205918.0,1344.0,53.0,43847085.0,45574620.0,4157148.0,1500027.0,1709183.0
2021-11-20,17414.0,21019.0,156473.0,1185.0,65.0,43864499.0,45595639.0,4313621.0,1500092.0,1710368.0
2021-11-21,8435.0,10613.0,64884.0,535.0,42.0,43872934.0,45606252.0,4378505.0,1500134.0,1710903.0
2021-11-22,21169.0,21965.0,213101.0,1345.0,71.0,43894103.0,45628217.0,4591606.0,1500205.0,1712248.0
2021-11-23,20623.0,23611.0,241874.0,1166.0,110.0,43914726.0,45651828.0,4833480.0,1500315.0,1713414.0
2021-11-24,20925.0,27675.0,271200.0,1283.0,139.0,43935651.0,45679503.0,5104680.0,1500454.0,1714697.0
2021-11-25,25835.0,23277.0,301981.0,1505.0,96.0,43961486.0,45702780.0,5406661.0,1500550.0,1716202.0
2021-11-26,27932.0,24612.0,318336.0,1652.0,126.0,43989418.0,45727392.0,5724997.0,1500676.0,1717854.0
2021-11-27,27983.0,21423.0,266203.0,1756.0,105.0,44017401.0,45748815.0,5991200.0,1500781.0,1719610.0
2021-11-28,14507.0,9911.0,137083.0,845.0,66.0,44031908.0,45758726.0,6128283.0,1500847.0,1720455.0
2021-11-29,31849.0,22387.0,326100.0,2062.0,82.0,44063757.0,45781113.0,6454383.0,1500929.0,1722517.0
2021-11-30,30982.0,23135.0,365904.0,2072.0,125.0,44094739.0,45804248.0,6820287.0,1501054.0,1724589.0
2021-12-01,30209.0,21580.0,413575.0,2150.0,107.0,44124948.0,45825828.0,7233862.0,1501161.0,1726739.0
2021-12-02,31130.0,23809.0,440481.0,2439.0,100.0,44156078.0,45849637.0,7674343.0,1501261.0,1729178.0
2021-12-03,32260.0,25296.0,467592.0,2714.0,108.0,44188338.0,45874933.0,8141935.0,1501369.0,1731892.0
2021-12-04,29967.0,22409.0,418942.0,2500.0,165.0,44218305.0,45897342.0,8560877.0,1501534.0,1734392.0
2021-12-05,21475.0,11958.0,261454.0,1812.0,76.0,44239780.0,45909300.0,8822331.0,1501610.0,1736204.0
2021-12-06,41189.0,25867.0,457719.0,3483.0,117.0,44280969.0,45935167.0,9280050.0,1501727.0,1739687.0
2021-12-07,39550.0,24193.0,480409.0,3345.0,174.0,44320519.0,45959360.0,9760459.0,1501901.0,1743032.0
2021-12-08,21879.0,10034.0,249794.0,1947.0,90.0,44342398.0,45969394.0,10010253.0,1501991.0,1744979.0
2021-12-09,34947.0,31649.0,492005.0,3623.0,116.0,44377345.0,46001043.0,10502258.0,1502107.0,1748602.0
2021-12-10,32897.0,28141.0,517947.0,3466.0,134.0,44410242.0,46029184.0,11020205.0,1502241.0,1752068.0
2021-12-11,28979.0,23599.0,459307.0,3126.0,111.0,44439221.0,46052783.0,11479512.0,1502352.0,1755194.0
2021-12-12,19350.0,12331.0,293546.0,1987.0,70.0,44458571.0,46065114.0,11773058.0,1502422.0,1757181.0
2021-12-13,29632.0,26208.0,467677.0,3392.0,110.0,44488203.0,46091322.0,12240735.0,1502532.0,1760573.0
2021-12-14,29597.0,25229.0,494283.0,3325.0,137.0,44517800.0,46116551.0,12735018.0,1502669.0,1763898.0
2021-12-15,27931.0,25388.0,517234.0,3274.0,97.0,44545731.0,46141939.0,13252252.0,1502766.0,1767172.0
2021-12-16,42063.0,27961.0,520359.0,3981.0,132.0,44587794.0,46169900.0,13772611.0,1502898.0,1771153.0
2021-12-17,37694.0,29421.0,517254.0,3446.0,78.0,44625488.0,46199321.0,14289865.0,1502976.0,1774599.0
2021-12-18,49172.0,27133.0,468818.0,3797.0,88.0,44674660.0,46226454.0,14758683.0,1503064.0,1778396.0
2021-12-19,35035.0,15182.0,300563.0,2808.0,48.0,44709695.0,46241636.0,15059246.0,1503112.0,1781204.0
2021-12-20,38110.0,30704.0,477552.0,3570.0,106.0,44747805.0,46272340.0,15536798.0,1503218.0,1784774.0
2021-12-21,37597.0,30437.0,493492.0,3423.0,129.0,44785402.0,46302777.0,16030290.0,1503347.0,1788197.0
2021-12-22,38596.0,29520.0,484791.0,3434.0,151.0,44823998.0,46332297.0,16515081.0,1503498.0,1791631.0
2021-12-23,39257.0,28302.0,427023.0,3444.0,95.0,44863255.0,46360599.0,16942104.0,1503593.0,1795075.0
2021-12-24,13837.0,13143.0,210861.0,1324.0,51.0,44877092.0,46373742.0,17152965.0,1503644.0,1796399.0
2021-12-25,1494.0,2104.0,33053.0,128.0,13.0,44878586.0,46375846.0,17186018.0,1503657.0,1796527.0
2021-12-26,15688.0,8796.0,159085.0,1298.0,26.0,44894274.0,46384642.0,17345103.0,1503683.0,1797825.0
2021-12-27,45597.0,46868.0,504782.0,4602.0,65.0,44939871.0,46431510.0,17849885.0,1503748.0,1802427.0
2021-12-28,54823.0,42533.0,554325.0,5277.0,67.0,44994694.0,46474043.0,18404210.0,1503815.0,1807704.0
2021-12-29,55861.0,34432.0,550746.0,5210.0,45.0,45050555.0,46508475.0,18954956.0,1503860.0,1812914.0
2021-12-30,51044.0,31926.0,499929.0,4821.0,95.0,45101599.0,46540401.0,19454885.0,1503955.0,1817735.0
2021-12-31,19437.0,14175.0,247420.0,1980.0,285.0,45121036.0,46554576.0,19702305.0,1504240.0,1819715.0
2022-01-01,4851.0,3503.0,64817.0,500.0,27.0,45125887.0,46558079.0,19767122.0,1504267.0,1820215.0
2022-01-02,39750.0,22868.0,276763.0,4046.0,80.0,45165637.0,46580947.0,20043885.0,1504347.0,1824261.0
2022-01-03,59380.0,47986.0,520091.0,6526.0,114.0,45225017.0,46628933.0,20563976.0,1504461.0,1830787.0
2022-01-04,69877.0,46530.0,572157.0,7154.0,135.0,45294894.0,46675463.0,21136133.0,1504596.0,1837941.0
2022-01-05,65427.0,40904.0,560455.0,6893.0,63.0,45360321.0,46716367.0,21696588.0,1504659.0,1844834.0
2022-01-06,42588.0,23564.0,274610.0,3939.0,92.0,45402909.0,46739931.0,21971198.0,1504751.0,1848773.0
2022-01-07,69516.0,63844.0,554291.0,7075.0,107.0,45472425.0,46803775.0,22525489.0,1504858.0,1855848.0
2022-01-08,76629.0,61073.0,503463.0,7274.0,176.0,45549054.0,46864848.0,23028952.0,1505034.0,1863122.0
2022-01-09,58526.0,43025.0,319751.0,5500.0,148.0,45607580.0,46907873.0,23348703.0,1505182.0,1868622.0
2022-01-10,64659.0,61202.0,542401.0,6073.0,138.0,45672239.0,46969075.0,23891104.0,1505320.0,1874695.0
2022-01-11,75746.0,61930.0,587133.0,6767.0,135.0,45747985.0,47031005.0,24478237.0,1505455.0,1881462.0
2022-01-12,73204.0,58573.0,581423.0,6466.0,129.0,45821189.0,47089578.0,25059660.0,1505584.0,1887928.0
2022-01-13,68387.0,58756.0,580532.0,6064.0,89.0,45889576.0,47148334.0,25640192.0,1505673.0,1893992.0
2022-01-14,71937.0,46981.0,588679.0,6187.0,137.0,45961513.0,47195315.0,26228871.0,1505810.0,1900179.0
2022-01-15,90825.0,39664.0,570143.0,7425.0,103.0,46052338.0,47234979.0,26799014.0,1505913.0,1907604.0
2022-01-16,60990.0,31360.0,342044.0,4837.0,86.0,46113328.0,47266339.0,27141058.0,1505999.0,1912441.0
2022-01-17,54183.0,54877.0,489873.0,4567.0,95.0,46167511.0,47321216.0,27630931.0,1506094.0,1917008.0
2022-01-18,54753.0,58499.0,517154.0,4520.0,189.0,46222264.0,47379715.0,28148085.0,1506283.0,1921528.0
2022-01-19,50457.0,57305.0,502926.0,4396.0,55.0,46272721.0,47437020.0,28651011.0,1506338.0,1925924.0
2022-01-20,50003.0,54453.0,498939.0,4164.0,97.0,46322724.0,47491473.0,29149950.0,1506435.0,1930088.0
2022-01-21,50144.0,42207.0,493995.0,4241.0,95.0,46372868.0,47533680.0,29643945.0,1506530.0,1934329.0
2022-01-22,65064.0,31346.0,469683.0,5044.0,79.0,46437932.0,47565026.0,30113628.0,1506609.0,1939373.0
